direction,datetime,price,signal
sell,2023-09-11 09:56:00-04:00,337.4750061035156,moving_average
buy,2023-09-11 10:11:00-04:00,336.3399963378906,take_profit
buy,2023-09-11 10:12:00-04:00,335.7742004394531,moving_average
sell,2023-09-11 11:24:00-04:00,336.95001220703125,take_profit
sell,2023-09-11 11:28:00-04:00,337.3399963378906,moving_average
buy,2023-09-11 12:36:00-04:00,336.1650085449219,take_profit
buy,2023-09-11 12:37:00-04:00,336.0599975585937,moving_average
sell,2023-09-11 13:30:00-04:00,337.3299865722656,take_profit
buy,2023-09-11 09:38:00-04:00,139.63999938964844,moving_average
sell,2023-09-11 10:02:00-04:00,140.77000427246094,take_profit
sell,2023-09-11 10:03:00-04:00,140.71499633789062,moving_average
buy,2023-09-11 10:41:00-04:00,141.07000732421875,stop_loss
sell,2023-09-11 10:42:00-04:00,140.95010375976562,moving_average
buy,2023-09-11 10:50:00-04:00,141.3000946044922,stop_loss
sell,2023-09-11 10:51:00-04:00,141.32000732421875,moving_average
buy,2023-09-11 11:18:00-04:00,141.65640258789062,stop_loss
sell,2023-09-11 11:25:00-04:00,141.77859497070312,moving_average
buy,2023-09-11 13:38:00-04:00,142.0800018310547,stop_loss
sell,2023-09-11 13:51:00-04:00,142.3800048828125,moving_average
buy,2023-09-11 14:32:00-04:00,142.71249389648438,stop_loss
buy,2023-09-11 14:41:00-04:00,142.39869689941406,moving_average
sell,2023-09-11 15:34:00-04:00,143.42999267578125,take_profit
buy,2023-09-11 15:49:00-04:00,143.32000732421875,moving_average
sell,2023-09-11 15:55:00-04:00,142.97999572753906,stop_loss
buy,2023-09-11 15:56:00-04:00,142.94000244140625,moving_average
sell,2023-09-11 15:59:00-04:00,143.1199951171875,last_row
buy,2023-09-12 09:38:00-04:00,179.39010620117188,moving_average
sell,2023-09-12 09:46:00-04:00,179.08999633789062,stop_loss
buy,2023-09-12 09:47:00-04:00,179.02349853515625,moving_average
sell,2023-09-12 09:49:00-04:00,178.60499572753906,stop_loss
buy,2023-09-12 09:50:00-04:00,178.5050048828125,moving_average
